Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Thu Feb 18 18:36:36 EST 2021,Lock.java,1613691396089,10064,0,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,2.1,0.0,[]
,/modelData/A0UserStudy2010.arff,Thu Feb 18 18:36:36 EST 2021,Lock.java, 1613691396089
2,,Thu Feb 18 18:36:46 EST 2021,Lock.java,1613691406991,15847,0,(F)2(I)1(R)1(I)15,0.8421052631578947,0.0,0.0,10.526315789473683,0.0,0.0,1.2666666666666666,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,1.0666666666666667,0.0,[]
3,,Thu Feb 18 18:37:02 EST 2021,Lock.java,1613691422952,13681,0,(I)3(R)1(I)18,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,1.6923076923076923,0.0,0.0,0.0,0.0,0.07692307692307693,1.6153846153846154,0.0,[]
4,,Thu Feb 18 18:37:16 EST 2021,Lock.java,1613691436764,4633,4633,(I)13(R)4(I)6(R)1(I)1,0.8,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.25,5.0,0.0,[]
5,,Thu Feb 18 18:37:21 EST 2021,Lock.java,1613691441487,9988,9988,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,[]
6,,Thu Feb 18 18:37:31 EST 2021,Lock.java,1613691451686,9475,9475,(I)10(R)1(I)3(R)1(I)1(R)2(I)3,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.4444444444444444,1.8888888888888888,0.0,[]
7,,Thu Feb 18 18:37:41 EST 2021,Lock.java,1613691461372,5024,5024,(I)10(R)1(I)1(R)1(I)1(R)1(I)4,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.6,3.2,0.0,[]
8,,Thu Feb 18 18:37:50 EST 2021,Lock.java,1613691470816,7623,7623,(I)20(R)4,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.5714285714285714,2.857142857142857,0.0,[]
9,,Thu Feb 18 18:37:59 EST 2021,Lock.java,1613691479194,13756,0,(I)16(F)1,0.9411764705882353,0.0,0.0,5.88235294117647,0.0,0.0,1.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,1.2307692307692308,0.0,[]
10,,Thu Feb 18 18:38:13 EST 2021,Lock.java,1613691493109,54999,0,(F)1(I)5(R)2(I)6,0.7857142857142857,0.0,0.0,7.142857142857142,0.0,0.0,0.25925925925925924,0.0,0.0,0.018518518518518517,0.0,0.037037037037037035,0.2037037037037037,0.0,[]
11,,Thu Feb 18 18:39:08 EST 2021,Lock.java,1613691548125,7841,7841,(I)6(R)1(I)1(R)1(I)14,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,0.0,0.2857142857142857,3.0,0.0,[]
12,,Thu Feb 18 18:39:16 EST 2021,Lock.java,1613691556115,152285,0,(I)8(R)1(I)1(R)1(I)10,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.13815789473684212,0.0,0.0,0.0,0.0,0.013157894736842105,0.125,0.0,[]
13,,Thu Feb 18 18:41:48 EST 2021,Lock.java,1613691708412,31163,0,(I)9(R)5(I)4(R)3(I)3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.25806451612903225,0.5161290322580645,0.0,[]
14,,Thu Feb 18 18:42:19 EST 2021,Lock.java,1613691739831,9990,9990,(I)2(R)1(I)11(F)2,0.8125,0.0,0.0,12.5,0.0,0.0,1.7777777777777777,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,1.4444444444444444,0.0,[]
15,,Thu Feb 18 18:42:30 EST 2021,Lock.java,1613691750859,7031,7031,(I)2(R)1(I)9(R)2(I)8,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.42857142857142855,2.7142857142857144,0.0,[]
16,,Thu Feb 18 18:42:38 EST 2021,ObserverPendulum.java,1613691758189,154055,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,[]
17,,Thu Feb 18 18:45:12 EST 2021,MainPanel.java,1613691912624,7141,7141,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,[]
18,,Thu Feb 18 18:45:20 EST 2021,MainPanel.java,1613691920041,39996,0,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,[]
19,,Thu Feb 18 18:46:00 EST 2021,MainPanel.java,1613691960151,10046,0,(I)16(F)2(I)1,0.8947368421052632,0.0,0.0,10.526315789473683,0.0,0.0,1.9,0.0,0.0,0.2,0.0,0.0,1.7,0.0,[]
20,,Thu Feb 18 18:45:55 EST 2021,ObserverPendulum.java,1613691955981,42471,0,(I)1(R)1(I)1(R)1(I)2(F)2(I)3(R)1(I)8,0.75,0.0,0.0,10.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.047619047619047616,0.0,0.07142857142857142,0.35714285714285715,0.0,[]
21,,Thu Feb 18 18:46:38 EST 2021,ObserverPendulum.java,1613691998790,6158,6158,(I)6(R)1(I)15,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.16666666666666666,3.5,0.0,[]
22,,Thu Feb 18 18:46:45 EST 2021,ObserverPendulum.java,1613692005060,11236,0,(I)7(R)5(I)11(F)2,0.72,0.0,0.0,8.0,0.0,0.0,2.272727272727273,0.0,0.0,0.18181818181818182,0.0,0.45454545454545453,1.6363636363636365,0.0,[]
23,,Thu Feb 18 18:46:56 EST 2021,MainPanel.java,1613692016540,8306,8306,(I)3(R)1(I)2(R)1(I)14,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.0,0.0,0.25,2.375,0.0,[]
24,,Thu Feb 18 18:47:04 EST 2021,ObserverPendulum.java,1613692024920,9385,9385,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,[]
25,,Thu Feb 18 18:47:15 EST 2021,PendulumAnimatorCommand.java,1613692035224,32972,0,(I)9(R)1(I)5(R)1(I)5,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.65625,0.0,0.0,0.0,0.0,0.0625,0.59375,0.0,[]
26,,Thu Feb 18 18:47:49 EST 2021,PendulumAnimatorCommand.java,1613692069123,14334,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,[]
27,,Thu Feb 18 18:48:03 EST 2021,PendulumAnimatorCommand.java,1613692083685,6987,6987,(I)14(R)1(I)7,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.16666666666666666,3.5,0.0,[]
28,,Thu Feb 18 18:48:11 EST 2021,PendulumAnimatorCommand.java,1613692091042,7366,7366,(I)6(R)4(I)12,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.5714285714285714,2.5714285714285716,0.0,[]
29,,Thu Feb 18 18:48:18 EST 2021,PendulumAnimatorCommand.java,1613692098622,500,500,(I)3(R)3(I)10(R)1(I)2(R)1(I)1(R)1,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
30,,Thu Feb 18 18:48:20 EST 2021,ObserverPendulum.java,1613692100126,15314,0,(I)13(R)1(I)2(R)1(I)3,0.9,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,1.2,0.0,[]
31,,Thu Feb 18 18:48:36 EST 2021,ObserverPendulum.java,1613692116006,34937,0,(I)14(R)1(I R)1(I)1(R)1(I)4,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.08823529411764706,0.5882352941176471,0.0,[]
32,,Thu Feb 18 18:49:12 EST 2021,ObserverPendulum.java,1613692152007,14026,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,[]
33,,Thu Feb 18 18:49:26 EST 2021,ObserverPendulum.java,1613692166319,8524,8524,(R)6(I)1(R)1(I)17,0.72,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.875,2.25,0.0,[]
34,,Thu Feb 18 18:49:34 EST 2021,ObserverPendulum.java,1613692174944,5479,5479,(I)3(R)2(I)7,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.4,2.0,0.0,[]
35,,Thu Feb 18 18:49:40 EST 2021,ObserverPendulum.java,1613692180588,10564,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.8,0.0,[]
36,,Thu Feb 18 18:49:51 EST 2021,ObserverPendulum.java,1613692191202,5018,5018,(R)6(I)7,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,1.2,1.4,0.0,[]
37,,Thu Feb 18 18:49:41 EST 2021,ObserverPendulum.java,1613692181112,31419,0,(I)2(R)1(I)19,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.03225806451612903,0.6774193548387096,0.0,[]
38,,Thu Feb 18 18:50:12 EST 2021,ObserverPendulum.java,1613692212743,5183,5183,(I)1(R)1(I)6(R)5(I)6,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.2,2.6,0.0,[]
39,,Thu Feb 18 18:50:19 EST 2021,ObserverPendulum.java,1613692219006,12138,0,(I)1(R)4(I)15(R)1(I)3,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.5833333333333333,0.0,[]
40,,Thu Feb 18 18:50:32 EST 2021,ObserverPendulum.java,1613692232423,11430,0,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,1.4545454545454546,0.0,[]
41,,Thu Feb 18 18:50:45 EST 2021,ObserverPendulum.java,1613692245656,11102,0,(I)4(R)4(I)12(R)3,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,0.0,0.0,0.0,0.6363636363636364,1.4545454545454546,0.0,[]
42,,Thu Feb 18 18:50:56 EST 2021,ObserverPendulum.java,1613692256913,6034,6034,(R)1(I)7(R)6,0.5,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,1.1666666666666667,1.1666666666666667,0.0,[]
43,,Thu Feb 18 18:51:02 EST 2021,TestFrame.java,1613692262997,-21709,-21709,(I)5(D)2(F)1(I)3,0.7272727272727273,18.181818181818183,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
44,,Thu Feb 18 18:50:46 EST 2021,PendulumAnimatorCommand.java,1613692246624,43085,0,(I)1(R)1(I)3(R)1(I)1(R)1(I)2(D)2(F)1(I)1(D)3(F)4,0.38095238095238093,23.809523809523807,0.0,23.809523809523807,0.0,0.0,0.4883720930232558,0.0,0.11627906976744186,0.11627906976744186,0.0,0.06976744186046512,0.18604651162790697,0.0,[]
45,,Thu Feb 18 18:51:30 EST 2021,PendulumAnimatorCommand.java,1613692290822,76752,0,(I)9(R)2(I)1(D)1(F)1(D)1(F)1(I)1,0.6470588235294118,11.76470588235294,0.0,11.76470588235294,0.0,0.0,0.2236842105263158,0.0,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.14473684210526316,0.0,[]
46,,Thu Feb 18 18:52:31 EST 2021,ObserverPendulum.java,1613692351870,39101,0,(R)1(I)17,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.02564102564102564,0.4358974358974359,0.0,[]
47,,Thu Feb 18 18:53:12 EST 2021,ObserverPendulum.java,1613692392788,26829,0,(I)2(R)4(I)4(D)6(F)2,0.3333333333333333,33.33333333333333,0.0,11.11111111111111,0.0,0.0,0.6923076923076923,0.0,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.0,[]
48,,Thu Feb 18 18:53:01 EST 2021,Lock.java,1613692381362,81026,0,(R)1(I)2(D)2(I)16,0.8571428571428571,9.523809523809524,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.024691358024691357,0.0,0.0,0.012345679012345678,0.2222222222222222,0.0,[]
49,,Thu Feb 18 18:54:22 EST 2021,Lock.java,1613692462389,12585,0,(I)9(R)1(I)2(R)1(I)2(R)1(I)1,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.0,0.0,0.0,0.0,0.25,1.1666666666666667,0.0,[]
50,,Thu Feb 18 18:54:35 EST 2021,Lock.java,1613692475137,11030,0,(I)12(R)1(I)7,0.95,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.09090909090909091,1.7272727272727273,0.0,[]
51,,Thu Feb 18 18:54:46 EST 2021,Lock.java,1613692486207,9540,9540,(I)2(R)3(I)17,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.3333333333333333,2.111111111111111,0.0,[]
52,,Thu Feb 18 18:54:47 EST 2021,PendulumAnimatorCommand.java,1613692487471,24216,0,(I)3(R)7(I)8,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.2916666666666667,0.4583333333333333,0.0,[]
